Systematic ORF Name	Common Gene Name	Probe bp position	Probe No.	Average WT fluorescent intensity value	Average spt6 fluorescent intensity value	Average spt6/WT ratio	Ratio of spt6/WT to Probe No. 1 spt6/WT	spt6 short transcript gene?
YDR226W	ADK1	1	1	2653.77598818753	3399.77231046905	1.1848229157815	1	No
YDR226W	ADK1	122	2	3265.99098779119	3414.98576776768	0.896433053459685	0.756596653828562	No
YDR226W	ADK1	244	3	3742.16300006525	3921.45523684444	0.982964400827883	0.82962980183374	No
YDR226W	ADK1	366	4	2934.31706987939	3686.6883218609	1.30611516193558	1.10237162409547	No
YDR226W	ADK1	488	5	3216.76969595404	3294.85775029093	1.01785912801081	0.859081230159559	No
YDR226W	ADK1	610	6	5320.50111070933	5108.86463543739	1.01834529539716	0.859491559314975	No
YDR227W	SIR4	1	1	258.597923106168	110.147011879971	0.427492732088737	1	Yes
YDR227W	SIR4	804	2	277.714698991659	241.031737085326	0.866391825671603	2.02668200097437	Yes
YDR227W	SIR4	1607	3	321.396004408144	352.240009490244	1.11666402219837	2.61212399271055	Yes
YDR227W	SIR4	2411	4	375.738555580746	772.697933154648	2.06175297701557	4.82289597519427	Yes
YDR227W	SIR4	3214	5	252.285238635446	411.975592470561	1.63965524438326	3.83551607151745	Yes
YDR227W	SIR4	4018	6	254.103105390939	399.037686577126	1.52760937191461	3.57341600745042	Yes
YDR228C	PCF11	1	1	311.964827822717	97.1310209321497	0.330866095118242	1	Yes
YDR228C	PCF11	365	2	302.371439679515	136.687756534668	0.451016115150128	1.36313790323227	Yes
YDR228C	PCF11	729	3	4544.44494237081	4835.92413654425	1.11789624514924	3.37869688566832	Yes
YDR228C	PCF11	1093	4	311.645641631851	317.694332750451	1.0082403786006	3.04727620471444	Yes
YDR228C	PCF11	1457	5	596.071439441418	764.48494002681	1.2057405406883	3.6441949129221	Yes
YDR228C	PCF11	1822	6	870.788411051954	983.890479518693	1.11184651579137	3.36041236075891	Yes
YDR229W	IVY1	1	1	494.632112626953	314.950578986001	0.638208280251656	1	No
YDR229W	IVY1	261	2	313.083992658889	227.036891043919	0.739462051242845	1.15865317659505	No
YDR229W	IVY1	521	3	216.184664546537	186.139190697862	0.87942876342702	1.37796514185032	No
YDR229W	IVY1	782	4	304.258362322784	262.301098564882	0.863400120718439	1.35285007643271	No
YDR229W	IVY1	1042	5	352.265425432884	344.130396545695	0.969375412558424	1.51890134076008	No
YDR229W	IVY1	1303	6	432.426494333725	411.758638288427	0.952281947749415	1.49211781986582	No
YDR231C	COX20	1	1	924.74427853956	670.636239605175	0.753973446166269	1	No
YDR231C	COX20	112	2	404.640598056134	478.086854158407	1.15407953944324	1.53066337456762	No
YDR231C	COX20	224	3	375.727652639576	451.778907563837	1.08540790985427	1.43958373517429	No
YDR231C	COX20	335	4	804.478962080865	892.73578895165	1.08027616409725	1.43277746662052	No
YDR231C	COX20	447	5	607.716072416741	849.175637551873	1.3872784741053	1.83995667375184	No
YDR231C	COX20	559	6	328.572091829998	445.9951385437	1.32526297152366	1.75770509991065	No
YDR232W	HEM1	1	1	570.256722930962	1089.46330319135	1.85399080121567	1	No
YDR232W	HEM1	318	2	206.341532310696	445.799714068271	2.13430290295095	1.15119390104388	No
YDR232W	HEM1	635	3	245.079880908091	611.306950107388	2.19841902371963	1.18577666204067	No
YDR232W	HEM1	953	4	290.807209155459	842.442880366531	2.82011385417028	1.52110455581609	No
YDR232W	HEM1	1270	5	232.141959346053	806.220907067756	2.66947473525946	1.43985327948179	No
YDR232W	HEM1	1588	6	503.791575703403	1631.49400869278	3.18424797106452	1.71751012409371	No
YDR233C	RTN1	1	1	3854.57461746973	1069.34893074519	0.272542583968614	1	No
YDR233C	RTN1	166	2	4624.80087114925	1320.57954919093	0.245259798409473	0.899895329522952	No
YDR233C	RTN1	332	3	4992.39685556515	2036.21294073172	0.371571389373604	1.36335167871012	No
YDR233C	RTN1	497	4	3381.39479985305	1034.36244304103	0.284490360977302	1.04383820258365	No
YDR233C	RTN1	663	5	3777.25226551098	1314.70282875398	0.34443412123751	1.26378093368768	No
YDR233C	RTN1	829	6	4391.08154377657	1737.19551217385	0.37141917067555	1.36279316526302	No
YDR234W	LYS4	1	1	381.540238178647	691.305757234788	1.91675681906711	1	No
YDR234W	LYS4	405	2	653.374070219357	1426.16471789458	1.9325163536432	1.00822197913649	No
YDR234W	LYS4	809	3	1145.42982959335	1976.86692586937	1.75035745886488	0.913187025841275	No
YDR234W	LYS4	1214	4	938.673950787208	3066.74192209772	3.20776582950905	1.67353823792331	No
YDR234W	LYS4	1618	5	721.070616397744	2321.94895082868	2.93330763911542	1.53034939536204	No
YDR234W	LYS4	2023	6	955.397902236178	2492.09217135746	2.59888053207271	1.35587389397555	No
YDR235W	PRP42	1	1	328.923541343539	120.166499119579	0.443029388801528	1	No
YDR235W	PRP42	316	2	158.75392557735	62.6809925359999	0.469714686366906	1.06023369609309	No
YDR235W	PRP42	631	3	463.604784766423	268.70590758261	0.595858313329365	1.34496340060253	No
YDR235W	PRP42	946	4	324.117296871043	173.899839411143	0.569204647839938	1.28480110400742	No
YDR235W	PRP42	1261	5	315.54283317185	358.486257123072	1.12720310987428	2.54430775557252	No
YDR235W	PRP42	1576	6	531.792086219813	573.012757355447	1.05165750883872	2.37378723719353	No
YDR236C	FMN1	1	1	607.785210017065	792.642341932882	1.15180598333977	1	No
YDR236C	FMN1	120	2	979.462425116841	1438.77194271473	1.42952514512386	1.24111626940747	No
YDR236C	FMN1	239	3	491.023332031439	549.773336677736	1.14374998601903	0.993005768821087	No
YDR236C	FMN1	359	4	751.377951772315	1129.87203630968	1.59781274161267	1.38722385950771	No
YDR236C	FMN1	478	5	640.56720307423	1435.60649252832	2.237468372094	1.94257401372951	No
YDR236C	FMN1	598	6	870.295834703876	1773.65745559948	2.04399243778347	1.77459786400547	No
YDR237W	MRPL7	1	1	482.008257272086	482.099141691872	1.01973088416014	1	No
YDR237W	MRPL7	164	2	530.225424224921	583.099992758171	1.13666546396044	1.11467199985476	No
YDR237W	MRPL7	328	3	583.25091381311	687.167101399608	1.07593464659126	1.05511626969836	No
YDR237W	MRPL7	492	4	237.424712620259	227.371249295276	0.96415004076725	0.945494596411421	No
YDR237W	MRPL7	656	5	565.927366182526	756.606154080746	1.32838067317227	1.3026776905618	No
YDR237W	MRPL7	820	6	685.576984957909	898.1851290778	1.24064092904081	1.21663563231452	No
YDR238C	SEC26	1	1	1696.44248655822	1275.32838919842	0.751978743657178	1	No
YDR238C	SEC26	573	2	1074.45776951786	1032.06691277121	0.975464682429704	1.29719714906518	No
YDR238C	SEC26	1145	3	677.566146031178	638.715030591623	0.97673706289381	1.29888919219118	No
YDR238C	SEC26	1718	4	505.467871907819	513.125328715969	0.92816435149267	1.2342959948291	No
YDR238C	SEC26	2290	5	1077.35123337917	1195.63890746895	1.12825477287964	1.50038120411819	No
YDR238C	SEC26	2863	6	967.562504524658	1834.24447273648	1.89097387728581	2.51466400245469	No
YDR239C		1	1	271.587947141752	163.583794110763	0.605273986503502	1	No
YDR239C		461	2	271.145950201391	183.927654835376	0.729203681819711	1.20474974652738	No
YDR239C		922	3	151.686814379769	95.272894525886	0.645290074784368	1.06611235436042	No
YDR239C		1383	4	270.741471011558	241.855247604363	0.906014568867151	1.49686685545655	No
YDR239C		1844	5	459.988515166284	427.31474786921	0.928829815945818	1.53456093712437	No
YDR239C		2305	6	965.14033108764	1348.7398452989	1.46182586590119	2.41514735226893	No
YDR240C	SNU56	1	1	577.070171965049	380.438727572362	0.617146652113257	1	No
YDR240C	SNU56	284	2	185.223309500602	137.739847031045	0.730327523954068	1.1833938034878	No
YDR240C	SNU56	568	3	253.277303818311	271.559404964032	1.13905029990137	1.84567200680907	No
YDR240C	SNU56	852	4	193.419513765518	286.47986466321	1.47890518593389	2.39635940804307	No
YDR240C	SNU56	1136	5	279.803736791003	433.090639394773	1.51945260633187	2.46206084263587	No
YDR240C	SNU56	1420	6	520.473282282068	910.418905100317	1.68251786260434	2.72628532755221	No
YDR242W	AMD2	1	1	126.622312091175	96.6825990335431	0.768648831284283	1	No
YDR242W	AMD2	319	2	61.0503182952744	53.8015234670754	0.907521181239772	1.18067073584625	No
YDR242W	AMD2	637	3	230.606668622536	270.835230435442	1.16171707631017	1.51137558404809	No
YDR242W	AMD2	955	4	190.608041810576	245.658351183842	1.27645929618282	1.660653401437	No
YDR242W	AMD2	1273	5	163.043460935508	257.890992085423	1.56082676431871	2.0306109900809	No
YDR242W	AMD2	1591	6	197.453732479903	328.789331686494	1.61360378647338	2.09927306306746	No
YDR243C	PRP28	1	1	297.279488571456	372.000891767334	1.2524645246057	1	No
YDR243C	PRP28	342	2	164.882949211914	243.597486711008	1.48817543188197	1.18819767158712	No
YDR243C	PRP28	683	3	305.165943433694	624.415305195298	2.04749642901357	1.63477399063111	No
YDR243C	PRP28	1025	4	209.814531316134	500.097026523443	2.41242511185079	1.92614246907333	No
YDR243C	PRP28	1366	5	158.592172079634	359.606781063234	2.23812177296837	1.78697418489595	No
YDR243C	PRP28	1708	6	362.390961690353	799.500104553395	2.06336597061977	1.64744464221001	No
YDR244W	PEX5	1	1	486.624075340439	412.691872455809	0.796421873034874	1	No
YDR244W	PEX5	356	2	211.22529595324	206.409142019546	0.982611532211564	1.23378270421829	No
YDR244W	PEX5	712	3	246.618741106918	219.755660687119	0.91877256623056	1.15362548083901	No
YDR244W	PEX5	1068	4	381.694883138963	439.966103661473	1.15590467481959	1.45137233664221	No
YDR244W	PEX5	1424	5	439.704687946897	543.504226285104	1.23560615299052	1.55144678320056	No
YDR244W	PEX5	1780	6	262.369096770733	469.484726173708	1.78929282865273	2.24666459979857	No
YDR245W	MNN10	1	1	597.732671801524	447.536849964679	0.774158506632348	1	No
YDR245W	MNN10	225	2	868.389172476444	490.254267038947	0.571672860197489	0.738444201413367	No
YDR245W	MNN10	449	3	805.326143413967	472.156471335083	0.598164959429588	0.772664711819359	No
YDR245W	MNN10	674	4	858.88344467831	598.420524660259	0.688357998145637	0.88916932675719	No
YDR245W	MNN10	898	5	1139.78497500882	791.021713332957	0.696836755600772	0.900121550859227	No
YDR245W	MNN10	1123	6	1335.78311656487	862.764401963158	0.587626502237193	0.759051921800119	No
YDR246W	TRS23	1	1	361.074826426013	229.620531647249	0.624530522177933	1	No
YDR246W	TRS23	121	2	510.586366477329	310.669731325595	0.6119350675974	0.979832123277805	No
YDR246W	TRS23	241	3	500.374353125443	298.262438797317	0.560842274898336	0.898022202249626	No
YDR246W	TRS23	361	4	546.325108022726	393.418136228535	0.72506033283755	1.16096861096402	No
YDR246W	TRS23	481	5	746.392773216767	509.149628238623	0.677954397854997	1.08554245754196	No
YDR246W	TRS23	601	6	645.272720520077	443.931672267347	0.664792475761933	1.06446755147145	No
YDR246W-A		1	1	72.1335831321326	90.8206332947235	1.12861139482345	1	No
YDR246W-A		29	2	29.7690087108723	61.0955446876468	1.98252743246631	1.75660766988484	No
YDR246W-A		57	3	40.1042259733694	63.0838502879821	1.51266532669834	1.34028890159749	No
YDR246W-A		85	4	66.1048209730034	95.7325779094578	1.39922195972235	1.23977302208722	No
YDR246W-A		113	5	33.7300293353871	64.5630288167833	1.79407569990373	1.58963103521064	No
YDR246W-A		142	6	48.6710681103997	110.15058736879	2.22270887396774	1.96941913236259	No
YDR247W	VHS1	1	1	39.4310436024351	33.909595342338	0.936092847310093	1	No
YDR247W	VHS1	266	2	88.525516436017	73.0554652871267	0.906639208917075	0.968535558756106	No
YDR247W	VHS1	531	3	114.957999088682	131.524733028437	1.13967257508349	1.21747813623231	No
YDR247W	VHS1	796	4	77.9283095933763	158.452851779824	2.07046708429822	2.21181808006311	No
YDR247W	VHS1	1061	5	92.1710483038038	203.07832616916	2.20001337653307	2.35020851067809	No
YDR247W	VHS1	1327	6	146.253440646572	253.048875418843	1.75689998353309	1.8768437218398	No
YDR248C		1	1	632.367310371737	880.775911009974	1.38837844175169	1	No
YDR248C		105	2	812.468463557007	1156.99164515793	1.42216832873727	1.0243376632548	No
YDR248C		209	3	396.963293414034	773.274707869864	1.95457199381567	1.40780923632725	No
YDR248C		314	4	323.450636659416	430.836252937151	1.3548153854646	0.975825714893161	No
YDR248C		418	5	463.486696291258	850.249289585449	1.8339304809856	1.3209154117027	No
YDR248C		523	6	307.62442002522	469.090438451324	1.23225743552475	0.887551548243597	No
YDR249C		1	1	306.770260510165	506.473196171231	1.38703886873889	1	No
YDR249C		213	2	278.538718516548	402.366389250227	1.36562845642903	0.984563942083809	No
YDR249C		425	3	194.085021460682	284.259061822756	1.44795787525856	1.04392018702047	No
YDR249C		638	4	247.323095404092	563.574383914484	2.13115420914011	1.53647764109003	No
YDR249C		850	5	366.851702177061	780.382727351648	2.0017792021901	1.44320339343492	No
YDR249C		1063	6	341.012849419813	829.075679857247	2.26741231800094	1.63471433216756	No
YDR251W	PAM1	1	1	431.324940150747	258.360995527704	0.603209795330693	1	No
YDR251W	PAM1	487	2	496.91669684443	425.926401160917	0.894036675401054	1.48213222384912	No
YDR251W	PAM1	974	3	243.760590250205	203.918852788427	0.791499960163273	1.31214706108901	No
YDR251W	PAM1	1460	4	597.328905217302	714.066874732466	1.22365455465027	2.02857208905143	No
YDR251W	PAM1	1947	5	843.23313714544	927.432879206666	1.10149336945607	1.82605351899533	No
YDR251W	PAM1	2434	6	637.218419603637	632.910488875694	0.982591758009118	1.62893866382001	No
YDR252W	BTT1	1	1	334.319310545525	170.758758537247	0.510781999972308	1	No
YDR252W	BTT1	79	2	61.8807664197291	40.1165362455156	0.573478657205082	1.12274641086838	No
YDR252W	BTT1	157	3	179.213363268788	91.0569712366979	0.491857509973121	0.962949966913061	No
YDR252W	BTT1	235	4	186.324101316324	92.5377993609089	0.491281759616272	0.961822773008655	No
YDR252W	BTT1	313	5	185.09754673672	85.6096812261082	0.474757040369282	0.929470968818441	No
YDR252W	BTT1	391	6	270.826682136218	164.356976951885	0.55618064471157	1.0888806667849	No
YDR253C	MET32	1	1	81.1673442130583	84.6934047624298	1.04979829513933	1	Yes
YDR253C	MET32	104	2	140.201501578842	174.006036822534	1.16410917134554	1.10888841859953	Yes
YDR253C	MET32	207	3	163.56765687932	437.770442527181	2.68230259952912	2.5550647319094	Yes
YDR253C	MET32	310	4	90.5476958810222	495.829644921495	5.63489035374859	5.36759335563669	Yes
YDR253C	MET32	413	5	50.2167065002754	337.055364079474	6.57759667552476	6.26558140357028	Yes
YDR253C	MET32	517	6	88.7970796743171	565.903923898458	6.20441834473566	5.91010518255053	Yes
YDR254W	CHL4	1	1	177.599633797519	87.7105902016849	0.514108789619606	1	No
YDR254W	CHL4	264	2	234.173175796697	107.62720778533	0.436865929469215	0.849753862003519	No
YDR254W	CHL4	527	3	88.1123080583128	62.9139860513853	0.724686922746765	1.40959839119453	No
YDR254W	CHL4	791	4	150.511413090154	131.390855021012	0.767677435448274	1.4932198222409	No
YDR254W	CHL4	1054	5	201.35379217548	203.286587030266	1.05672566251407	2.05545146056723	No
YDR254W	CHL4	1318	6	295.437304161119	293.462193656834	0.995772701811364	1.93689102757443	No
YDR255C	RMD5	1	1	151.606838643225	184.269835767597	1.11311443147841	1	No
YDR255C	RMD5	242	2	114.190172087847	178.794557892721	1.55253848026263	1.39476987842174	No
YDR255C	RMD5	483	3	67.8316797164299	106.27852380548	1.43153923744665	1.2860665507187	No
YDR255C	RMD5	724	4	128.247182398147	276.709145484145	2.1634788682783	1.94362664529003	No
YDR255C	RMD5	965	5	86.8462264347526	182.54089426909	2.01945330223594	1.81423692400947	No
YDR255C	RMD5	1207	6	153.831123403127	246.336807441602	1.56732512984794	1.40805391209084	No
YDR256C	CTA1	1	1	67.333716143621	112.770781757739	1.67350712483594	1	Yes
YDR256C	CTA1	298	2	21.9812833266734	51.4102739480058	2.3643587516965	1.41281666304725	Yes
YDR256C	CTA1	596	3	21.5535480855627	124.664424283491	6.35400700068166	3.79682100325959	Yes
YDR256C	CTA1	893	4	46.2361139524057	651.57024105161	13.2317012802754	7.90657003122865	Yes
YDR256C	CTA1	1191	5	33.1294400321198	414.096692363441	11.5025608641728	6.87332649707154	Yes
YDR256C	CTA1	1489	6	51.4418618111324	725.484315307554	14.3881984140255	8.59763200317179	Yes
YDR257C	SET7	1	1	527.220046327309	239.055442215175	0.450342137813831	1	No
YDR257C	SET7	286	2	675.526670557674	400.572966594164	0.588539473386591	1.30687187355737	No
YDR257C	SET7	571	3	580.147349824445	424.655342829337	0.727279004401772	1.61494771049478	No
YDR257C	SET7	856	4	475.135550957103	369.110724981886	0.774287229575296	1.71933106978184	No
YDR257C	SET7	1141	5	701.530175091355	575.839867440904	0.819804270749251	1.82040320439247	No
YDR257C	SET7	1426	6	302.697889410975	251.033544888103	0.818164142302878	1.81676124351726	No
YDR258C	HSP78	1	1	144.766490866925	1057.96772028011	6.12479651969853	1	No
YDR258C	HSP78	476	2	245.245317127853	2702.82705398176	10.3700471747722	1.69312517426825	No
YDR258C	HSP78	951	3	245.408067777016	2101.29033493111	8.00290891728991	1.30664078252249	No
YDR258C	HSP78	1426	4	366.162449707812	4675.62558845374	12.438750502368	2.03088387709904	No
YDR258C	HSP78	1901	5	359.293820646379	3689.96161356857	10.2016427075515	1.66562965393888	No
YDR258C	HSP78	2377	6	673.36257507232	5473.82036461201	8.02823353347247	1.31077555109825	No
YDR259C	YAP6	1	1	113.303789670629	199.715147420404	1.72592636334143	1	No
YDR259C	YAP6	219	2	35.9830025595823	51.1722428567353	1.35290214212746	0.783870141196647	No
YDR259C	YAP6	437	3	107.105076271661	176.610140981401	1.63978714346392	0.950091022591054	No
YDR259C	YAP6	656	4	103.616334171828	195.737117662851	1.89129910191472	1.09581679849489	No
YDR259C	YAP6	874	5	131.203980339218	203.425005222769	1.5332446437866	0.888360405375703	No
YDR259C	YAP6	1093	6	932.073116417068	1643.87880744469	1.74694349579569	1.01217730541735	No
YDR260C	SWM1	1	1	392.413518445991	305.088697571714	0.757084718089544	1	No
YDR260C	SWM1	91	2	296.850597213405	282.364120499842	0.920194033394282	1.21544394095859	No
YDR260C	SWM1	182	3	264.742343300712	223.059304356595	0.842594088417506	1.11294557700721	No
YDR260C	SWM1	272	4	342.866968420721	271.815471067333	0.778463596568421	1.02823842295064	No
YDR260C	SWM1	363	5	494.557021100145	380.376992074531	0.759287882403748	1.00291006311653	No
YDR260C	SWM1	454	6	262.381713944516	186.946249531409	0.705257777787594	0.931544067574455	No
YDR261C	EXG2	1	1	1112.94432628404	876.900591645843	0.81133837686586	1	No
YDR261C	EXG2	326	2	426.235030196293	309.316086837452	0.791454886671687	0.975492974619317	No
YDR261C	EXG2	652	3	600.151833850947	705.287211375723	1.24019513393839	1.52857940570884	No
YDR261C	EXG2	978	4	487.813101066613	524.92512738821	1.07690178329745	1.32731522876736	No
YDR261C	EXG2	1304	5	1373.64054299197	1682.09448165078	1.23779569117581	1.52562201723691	No
YDR261C	EXG2	1630	6	418.800062858407	425.602730770005	1.01750931370012	1.25411214693268	No
YDR261C-C		1	1	6322.68863038803	8554.08681773729	1.38875788605908	1	No
YDR261C-C		253	2	7799.49306780458	11919.8752508779	1.53700851409103	1.10675052110965	No
YDR261C-C		506	3	4866.05768701211	5804.11175542314	1.08133378369254	0.778633766581928	No
YDR261C-C		758	4	6305.90472888472	6242.22697389397	0.99411448621719	0.715829948615606	No
YDR261C-C		1011	5	4332.88529833927	4480.37184734328	0.905745951348853	0.652198601672113	No
YDR261C-C		1264	6	5473.89129063049	5219.82874940378	0.956174535888198	0.688510607562821	No
YDR261C-D		1	1	3696.75804016858	5974.81869508106	1.60697539341319	1	No
YDR261C-D		952	2	7491.89067104096	5859.28789264161	0.781703359922716	0.486443889014624	No
YDR261C-D		1903	3	7201.84123582628	5469.65468927755	0.767085801355608	0.477347571406387	No
YDR261C-D		2854	4	8746.90735502649	13607.417350825	1.57361443319243	0.979239906001362	No
YDR261C-D		3805	5	4780.10615481967	3058.70242758789	0.755413908432957	0.470084303424505	No
